shipment_id,shipment_volume,distance_km,transport_cost,warehouse_load_pct,weather_risk,traffic_index,shipping_mode,delivery_days,on_time
SHP0738,180,763.81,2983.42,53.52,2,23.96,Standard,5.59,0
SHP0739,374,321.17,3409.85,58.09,2,30.5,Standard,4.96,1
SHP0740,451,246.77,4903.98,55.94,1,71.07,Second Class,3.56,1
SHP0741,412,1549.21,2777.29,93.39,0,36.75,Standard,5.5,0
SHP0742,386,580.11,686.58,71.59,1,38.05,Standard,4.51,1
SHP0743,324,652.56,3414.57,94.75,3,82.33,Standard,6.95,0
SHP0744,149,104.21,2402.76,54.5,0,42.87,Standard,2.35,1
SHP0745,401,646.48,3565.4,42.46,0,25.73,Standard,3.4,1
SHP0746,194,480.33,1893.09,71.15,0,22.91,Same Day,0.78,1
SHP0747,275,1100.82,2467.78,57.46,3,55.45,First Class,5.12,0
SHP0748,170,373.68,5698.53,87.12,0,69.37,Standard,3.81,1
SHP0749,170,1599.62,3585.16,92.16,2,89.51,Standard,5.56,0
SHP0750,95,1673.75,3206.64,65.72,3,28.86,Standard,5.87,0
SHP0751,481,184.2,4875.06,98.14,2,35.73,Same Day,1.91,1
SHP0752,90,197.79,6980.97,70.95,1,62.38,Second Class,3.68,1
SHP0753,61,212.01,3502.98,52.61,0,49.13,Standard,4.55,1
SHP0754,469,1117.13,5349.55,66.78,0,58.6,Standard,5.17,0
SHP0755,286,223.93,8700.89,37.43,0,93.93,First Class,2.64,1
SHP0756,230,1535.03,4769.52,87.26,3,63.59,Standard,7.14,0
SHP0757,373,1358.92,8201.71,41.59,0,53.21,First Class,3.96,1
SHP0758,203,1476.56,7174.0,55.07,0,99.16,Second Class,4.8,1
SHP0759,81,949.28,669.66,71.75,3,25.22,First Class,3.98,1
SHP0760,370,1794.04,3947.53,37.79,1,94.57,Same Day,3.32,1
SHP0761,104,84.29,6330.12,40.16,1,60.13,First Class,3.3,1
SHP0762,285,725.27,8882.4,80.25,2,60.3,Standard,5.79,0
SHP0763,475,586.47,4206.63,39.67,2,93.76,Standard,5.27,0
SHP0764,469,1707.82,971.15,66.01,3,60.59,Standard,7.11,0
SHP0765,193,1040.47,5123.78,57.02,1,55.07,Second Class,4.76,1
SHP0766,394,1452.11,1270.09,49.83,2,41.8,Second Class,5.03,0
SHP0767,314,310.76,6800.95,47.27,3,72.71,Second Class,4.57,1
SHP0768,250,1761.65,4642.94,84.62,1,65.57,Standard,5.93,0
SHP0769,87,900.06,6552.37,96.85,1,37.15,Second Class,4.4,1
SHP0770,200,891.14,7843.85,44.11,3,76.75,Standard,6.13,0
SHP0771,332,1747.74,5716.19,97.38,0,71.53,Standard,5.67,0
SHP0772,493,688.41,5570.09,73.66,0,51.79,Standard,3.33,1
SHP0773,22,718.56,6827.95,76.71,2,20.35,First Class,3.24,1
SHP0774,364,1054.63,7605.73,81.15,3,55.73,Standard,6.29,0
SHP0775,426,234.85,7841.13,80.77,0,20.48,First Class,1.33,1
SHP0776,476,581.35,472.41,88.29,3,26.0,Same Day,2.87,1
SHP0777,223,351.81,5072.28,66.43,3,54.45,Standard,5.94,0
SHP0778,76,190.39,2063.98,69.67,3,26.55,Standard,5.23,0
SHP0779,150,1559.73,7764.06,56.05,1,42.05,Standard,5.87,0
SHP0780,428,1062.85,5888.32,41.84,1,72.44,First Class,3.62,1
SHP0781,441,648.82,3868.97,78.2,2,44.69,Standard,4.78,1
SHP0782,325,738.56,1814.72,37.18,0,99.81,Standard,4.23,1
SHP0783,78,779.58,3150.36,52.92,3,93.3,Second Class,5.5,0
SHP0784,78,1141.5,6378.43,41.12,2,66.82,Standard,5.93,0
SHP0785,249,1668.55,1958.58,47.4,1,97.36,First Class,4.48,1
SHP0786,302,1679.34,978.21,76.52,2,89.44,Standard,7.25,0
SHP0787,35,707.73,8009.05,75.85,2,45.51,Standard,4.6,1
SHP0788,349,596.03,6913.26,62.37,2,79.97,Standard,4.55,1
SHP0789,281,814.63,1918.19,40.86,3,30.95,Standard,5.96,0
SHP0790,25,1024.44,2736.96,63.17,3,74.76,Second Class,5.6,0
SHP0791,65,833.96,8752.82,57.93,3,59.29,Standard,5.52,0
SHP0792,238,1187.46,6417.43,81.83,2,21.35,Standard,4.69,1
SHP0793,366,1000.15,5553.12,72.64,2,41.94,First Class,4.17,1
SHP0794,416,580.68,2872.51,66.95,1,96.43,First Class,4.68,1
SHP0795,227,625.59,2797.26,66.65,0,45.27,Standard,3.7,1
SHP0796,161,684.57,499.78,97.81,1,34.52,Standard,4.44,1
SHP0797,484,174.88,6597.06,84.16,3,35.0,Standard,5.69,0
SHP0798,240,303.08,532.1,67.3,0,58.34,Standard,2.64,1
SHP0799,171,1302.99,192.99,66.15,2,87.41,Standard,7.91,0
SHP0800,232,703.43,6606.03,36.72,0,80.64,Second Class,5.4,0
SHP0801,25,390.1,8547.53,96.26,1,54.95,Second Class,2.13,1
SHP0802,164,1015.0,6845.05,55.75,0,36.7,Standard,4.15,1
SHP0803,267,1361.19,4324.02,51.64,2,23.69,Standard,5.0,1
SHP0804,460,467.07,4451.5,99.96,3,57.01,Standard,5.66,0
SHP0805,374,1489.09,4009.81,81.71,3,85.18,Standard,7.19,0
SHP0806,395,1669.87,3023.1,38.08,2,78.37,Standard,7.27,0
SHP0807,281,1077.32,4767.17,39.02,0,52.69,Standard,4.4,1
SHP0808,73,1205.76,3965.69,36.66,2,67.58,Standard,5.39,0
SHP0809,207,99.37,5443.79,73.98,0,54.9,Same Day,0.84,1
SHP0810,498,1702.21,8098.36,39.65,1,66.32,Standard,6.36,0
SHP0811,41,709.51,8955.83,95.67,2,61.4,Standard,4.86,1
SHP0812,442,1663.4,846.88,95.9,2,74.48,Same Day,3.34,1
SHP0813,348,1044.26,3554.45,70.49,0,60.62,Standard,6.06,0
SHP0814,156,13.29,1749.25,75.08,3,95.25,Standard,5.41,0
SHP0815,393,74.18,3266.27,53.97,1,54.24,Standard,3.85,1
SHP0816,421,1226.35,2694.14,39.16,3,21.27,Standard,5.48,0
SHP0817,40,1014.99,1694.65,82.93,2,38.91,Second Class,5.17,0
SHP0818,71,52.63,6912.07,41.62,2,60.05,First Class,4.05,1
SHP0819,339,1339.51,4542.16,40.56,2,63.25,Second Class,5.77,0
SHP0820,499,1534.6,8285.32,55.23,3,64.19,Second Class,5.29,0
SHP0821,31,896.07,438.44,35.81,0,77.16,Standard,3.78,1
SHP0822,339,841.03,742.76,63.21,2,41.97,Standard,4.98,1
SHP0823,85,14.82,3718.97,81.0,0,73.19,Standard,3.65,1
SHP0824,332,1417.04,860.45,87.09,1,76.32,First Class,3.43,1
SHP0825,319,598.64,2475.16,74.28,3,52.9,Second Class,5.6,0
SHP0826,63,1582.38,8876.36,90.05,3,52.17,First Class,4.72,1
SHP0827,346,674.64,1999.29,61.42,1,34.31,Standard,5.32,0
SHP0828,450,1019.31,1903.34,90.17,1,53.12,First Class,4.85,1
SHP0829,434,490.26,5226.72,67.92,2,82.95,Standard,5.43,0
SHP0830,33,293.26,4557.28,49.5,1,92.72,Standard,5.15,0
SHP0831,138,1395.96,5286.88,96.37,0,67.49,Standard,4.67,1
SHP0832,135,896.38,3484.11,52.87,1,43.95,Second Class,4.44,1
SHP0833,237,968.0,7466.85,36.7,1,74.58,Second Class,4.25,1
SHP0834,88,1737.92,1376.44,50.77,2,79.21,Standard,6.21,0
SHP0835,430,1734.63,3941.27,58.83,3,46.58,Standard,6.73,0
SHP0836,392,1540.88,6254.39,57.84,2,86.12,First Class,4.94,1
SHP0837,408,341.76,7833.89,69.1,1,25.9,Standard,3.63,1
SHP0838,115,1071.72,3420.71,92.4,2,20.86,Standard,5.93,0
SHP0839,26,1581.27,5174.55,54.0,3,29.84,Second Class,5.2,0
SHP0840,457,677.16,761.89,68.85,1,32.48,First Class,3.89,1
SHP0841,158,186.49,1657.32,57.11,1,90.31,Second Class,3.18,1
SHP0842,335,1460.68,761.87,88.42,0,54.0,Second Class,5.61,0
SHP0843,456,869.77,6591.75,45.24,3,41.99,Second Class,4.36,1
SHP0844,37,1018.08,2699.33,41.73,3,54.33,Standard,6.1,0
SHP0845,22,1767.95,6555.15,67.69,0,51.59,Second Class,4.44,1
SHP0846,22,1094.94,737.62,78.67,1,44.12,Standard,4.91,1
SHP0847,95,767.84,7783.55,86.71,1,31.03,Standard,5.07,0
SHP0848,44,669.12,7544.44,73.33,3,72.47,First Class,5.57,0
SHP0849,413,754.63,937.02,85.3,0,30.93,First Class,3.15,1
SHP0850,310,217.53,360.25,60.53,0,82.03,Standard,3.84,1
SHP0851,490,1431.58,648.16,37.14,1,36.14,Standard,5.26,0
SHP0852,404,1508.7,7704.63,42.55,2,78.51,Standard,6.07,0
SHP0853,482,515.49,2227.13,37.52,0,84.45,Same Day,1.12,1
SHP0854,134,550.31,5002.22,56.38,2,30.03,Second Class,3.19,1
SHP0855,158,1574.43,3922.26,67.21,2,26.94,Same Day,2.99,1
SHP0856,427,48.03,7190.4,58.16,3,95.97,Standard,5.95,0
SHP0857,137,939.22,4476.75,71.44,0,57.04,Standard,3.34,1
SHP0858,47,837.3,4580.85,66.24,0,70.42,Standard,4.64,1
SHP0859,341,1243.78,8903.46,79.07,0,21.86,Standard,5.35,0
SHP0860,404,298.29,1478.65,78.35,3,42.3,Second Class,5.27,0
SHP0861,484,1204.65,7501.73,55.67,2,60.43,Standard,5.59,0
SHP0862,465,681.24,607.99,57.5,2,90.9,Same Day,2.39,1
SHP0863,77,1115.59,4377.19,73.03,3,41.72,Standard,6.48,0
SHP0864,390,76.97,7994.06,73.77,2,82.02,Standard,3.61,1
SHP0865,426,833.8,6037.14,55.46,0,72.98,Standard,5.37,0
SHP0866,355,942.44,6214.15,56.47,2,29.22,Second Class,4.26,1
SHP0867,413,389.72,2480.36,80.11,2,43.47,Standard,6.02,0
SHP0868,422,255.62,3854.39,77.08,0,39.03,Standard,2.35,1
SHP0869,234,343.31,3394.24,43.78,2,55.4,First Class,3.77,1
SHP0870,39,622.73,4764.77,63.67,1,70.83,First Class,3.29,1
SHP0871,238,178.77,4240.72,93.03,0,54.67,Standard,3.54,1
SHP0872,116,1705.44,3043.05,37.36,1,39.56,Second Class,3.94,1
SHP0873,74,731.96,2853.5,90.59,1,75.67,First Class,4.12,1
SHP0874,79,1457.1,2370.05,45.61,1,66.76,First Class,4.61,1
SHP0875,354,1754.08,3380.67,67.97,1,61.55,First Class,5.73,0
SHP0876,262,149.92,1476.98,62.58,2,64.35,Second Class,4.77,1
SHP0877,279,1174.75,7868.12,35.66,1,37.75,Standard,4.47,1
SHP0878,377,1569.18,5478.76,94.5,1,74.43,First Class,4.09,1
SHP0879,283,1143.45,1334.01,64.57,3,51.0,Standard,5.44,0
SHP0880,322,775.1,6290.66,97.03,0,49.08,Second Class,4.65,1
SHP0881,61,778.78,7651.85,53.64,1,31.98,Second Class,3.18,1
SHP0882,428,69.44,2252.19,91.31,0,67.75,First Class,3.21,1
SHP0883,235,964.61,1482.82,94.96,3,68.21,Standard,6.95,0
SHP0884,94,1788.41,226.26,71.19,0,47.22,Standard,5.64,0
SHP0885,410,1725.88,568.17,48.17,3,88.79,Second Class,6.71,0
SHP0886,372,77.52,6895.92,79.54,0,87.64,Same Day,1.98,1
SHP0887,45,1271.91,8886.6,70.68,1,28.72,Second Class,4.31,1
SHP0888,112,546.67,547.19,96.39,2,75.6,First Class,3.86,1
SHP0889,27,1625.87,6770.43,63.55,3,51.51,Standard,7.36,0
SHP0890,149,85.98,785.98,52.45,0,99.98,First Class,2.52,1
SHP0891,67,1684.89,5390.38,43.99,0,38.0,Standard,4.45,1
SHP0892,360,1508.27,6841.27,80.41,3,42.44,Standard,7.1,0
SHP0893,270,215.92,3328.96,98.32,1,55.37,Standard,4.35,1
SHP0894,490,112.38,246.77,36.84,0,41.5,Standard,3.42,1
SHP0895,379,1503.3,5417.43,83.13,2,75.36,Same Day,3.86,1
SHP0896,313,284.59,8922.51,95.25,0,58.47,Standard,3.18,1
SHP0897,264,965.14,2429.91,39.86,3,37.67,First Class,5.25,0
SHP0898,46,1648.76,1827.0,42.16,3,60.51,Standard,7.98,0
SHP0899,53,1023.57,1246.74,79.98,3,91.1,Standard,7.57,0
SHP0900,315,718.03,5064.01,77.12,1,83.39,Same Day,2.52,1
SHP0901,22,803.8,5428.54,39.47,0,59.91,Standard,4.08,1
SHP0902,40,118.3,7161.6,89.24,1,43.08,Same Day,2.3,1
SHP0903,125,1743.91,6814.7,69.02,1,34.39,First Class,3.85,1
SHP0904,444,562.62,8048.99,93.97,3,90.27,Standard,6.1,0
SHP0905,240,344.91,7281.09,92.07,2,76.81,Second Class,5.97,0
SHP0906,360,518.45,2338.31,87.81,3,65.77,Standard,5.95,0
SHP0907,217,1736.05,5069.52,68.53,3,90.35,Standard,8.92,0
SHP0908,103,174.24,2782.1,51.36,2,29.74,Standard,3.24,1
SHP0909,198,1561.81,3068.6,67.89,0,74.6,Second Class,5.26,0
SHP0910,64,1275.58,8397.71,41.55,0,37.34,First Class,4.2,1
SHP0911,389,1494.88,6184.78,77.82,0,29.65,Standard,4.81,1
SHP0912,108,1756.74,8775.13,43.71,2,57.25,First Class,4.73,1
SHP0913,200,1516.67,3839.68,68.23,0,50.99,Standard,4.39,1
SHP0914,490,1698.37,4906.32,38.53,3,95.29,Second Class,7.64,0
SHP0915,304,232.85,4460.97,54.47,0,45.92,Second Class,2.23,1
SHP0916,240,1433.44,1099.49,50.09,3,85.19,Standard,7.14,0
SHP0917,280,984.49,2244.81,75.3,2,79.91,Standard,5.37,0
SHP0918,396,980.57,4819.58,86.14,0,73.43,Standard,6.03,0
SHP0919,142,1618.56,746.26,38.72,0,93.63,Standard,6.61,0
SHP0920,325,1749.39,8393.44,90.27,1,52.63,Second Class,5.42,0
SHP0921,438,1270.18,1246.02,90.95,1,51.17,Second Class,4.09,1
SHP0922,294,871.87,1902.13,57.25,1,32.88,Same Day,2.93,1
SHP0923,234,824.24,6923.09,77.84,2,42.06,Standard,5.08,0
SHP0924,89,698.48,1007.87,61.17,0,90.38,Second Class,3.41,1
SHP0925,139,654.07,8117.46,45.02,0,57.95,Standard,2.95,1
SHP0926,474,707.75,6572.45,69.36,2,47.31,First Class,3.2,1
SHP0927,279,166.11,757.29,40.61,3,37.29,Standard,3.82,1
SHP0928,164,144.0,6272.85,92.1,1,58.8,Standard,3.93,1
SHP0929,220,1404.87,5739.91,95.08,3,77.33,Standard,7.78,0
SHP0930,297,805.7,6852.54,88.4,1,42.94,Same Day,1.98,1
SHP0931,278,1675.58,7479.55,71.56,1,80.62,Standard,6.67,0
SHP0932,355,1103.94,6507.4,71.24,0,70.38,First Class,2.95,1
SHP0933,143,68.14,5337.66,99.0,1,83.01,Second Class,4.06,1
SHP0934,331,287.75,3003.8,51.11,1,40.07,First Class,3.57,1
SHP0935,232,374.45,6320.87,39.94,2,70.48,Second Class,4.13,1
SHP0936,471,1756.45,8619.2,71.53,0,32.3,Standard,5.37,0
SHP0937,95,397.57,5349.57,56.37,0,49.1,First Class,1.08,1
SHP0938,91,930.78,6029.45,55.95,1,77.95,Second Class,5.69,0
SHP0939,241,1685.44,4018.58,35.46,0,70.53,Standard,5.19,0
SHP0940,264,1759.06,6841.67,73.76,0,35.03,Standard,5.87,0
SHP0941,351,429.27,8979.36,52.16,2,88.67,Standard,5.44,0
SHP0942,213,93.17,1569.45,47.21,3,24.27,Standard,4.88,1
SHP0943,458,280.72,1941.29,37.63,2,67.62,First Class,3.72,1
SHP0944,247,118.67,4924.02,58.68,0,98.71,Standard,3.98,1
SHP0945,82,355.25,4410.17,92.13,3,62.52,Same Day,3.86,1
SHP0946,77,1025.58,5208.39,56.88,2,84.05,Second Class,4.99,1
SHP0947,487,1642.85,584.31,79.14,2,67.61,Same Day,4.67,1
SHP0948,84,969.31,3727.85,84.18,0,82.65,Standard,4.9,1
SHP0949,474,1128.65,5309.36,56.33,2,72.45,Second Class,5.62,0
SHP0950,153,367.35,5328.94,88.41,0,75.29,Standard,4.03,1
SHP0951,64,1442.05,5967.41,79.97,2,38.22,Second Class,5.33,0
SHP0952,166,1113.93,6523.91,71.35,0,79.35,Second Class,3.79,1
SHP0953,315,1556.13,5827.69,35.06,3,39.03,Second Class,5.89,0
SHP0954,225,1708.17,7143.65,37.28,0,98.45,Same Day,3.47,1
SHP0955,397,629.48,5679.13,99.41,2,38.22,Second Class,4.09,1
SHP0956,313,167.59,4906.94,85.85,0,38.93,Standard,3.38,1
SHP0957,212,410.54,5514.84,95.94,2,88.69,Standard,5.85,0
SHP0958,324,790.93,1045.56,93.65,1,39.44,Same Day,1.77,1
SHP0959,486,1702.52,2567.44,36.33,3,48.87,Standard,6.71,0
SHP0960,217,684.07,4817.49,86.47,2,77.17,Second Class,4.48,1
SHP0961,93,1388.54,7875.94,64.32,1,32.7,Same Day,4.12,1
SHP0962,216,975.16,6159.61,86.32,0,32.73,First Class,3.37,1
SHP0963,423,333.14,950.11,35.44,2,58.91,Second Class,4.25,1
SHP0964,124,580.72,5391.63,53.73,1,39.5,Second Class,4.34,1
SHP0965,475,1177.48,2112.38,83.84,0,38.85,Standard,3.33,1
SHP0966,302,1212.77,6646.05,86.55,2,20.74,First Class,2.19,1
SHP0967,308,785.39,7472.85,75.28,0,49.64,Standard,4.03,1
SHP0968,172,415.42,5402.09,54.58,0,45.46,Second Class,2.05,1
SHP0969,461,1300.82,5383.56,55.17,0,22.49,Standard,4.14,1
SHP0970,37,308.13,3146.53,97.84,1,69.7,Standard,4.9,1
SHP0971,163,1686.32,4099.31,63.55,0,70.13,Second Class,5.57,0
SHP0972,220,342.29,7797.36,64.06,0,25.66,Same Day,0.5,1
SHP0973,249,197.63,6551.38,70.9,1,45.36,Standard,4.29,1
SHP0974,247,898.28,4749.82,61.62,0,89.82,Standard,5.07,0
SHP0975,91,937.59,3408.86,70.92,0,66.57,Standard,4.97,1
SHP0976,128,917.21,595.86,63.1,1,52.96,First Class,3.04,1
SHP0977,65,788.82,1415.62,88.74,0,57.21,Standard,5.41,0
SHP0978,294,1790.69,1858.27,94.09,3,36.66,Second Class,6.26,0
SHP0979,188,877.87,3454.44,95.59,1,84.95,First Class,5.26,0
SHP0980,291,862.91,8505.67,71.68,3,93.12,Standard,6.28,0
SHP0981,303,762.07,4620.61,63.74,3,92.85,Standard,7.1,0
SHP0982,356,124.95,2228.34,80.84,3,37.91,Standard,4.93,1
SHP0983,282,1069.36,1085.89,89.49,2,44.86,Standard,5.51,0
SHP0984,331,414.2,3144.0,71.59,1,32.85,Second Class,3.78,1
SHP0985,301,1149.51,7369.22,80.5,2,44.58,Standard,5.57,0
SHP0986,333,96.25,3542.58,83.73,0,46.62,Second Class,1.03,1
SHP0987,315,1766.59,6986.68,78.97,3,70.65,Same Day,2.92,1
SHP0988,171,846.86,7253.94,83.5,1,35.17,Second Class,4.83,1
SHP0989,138,1614.68,1130.76,48.56,0,93.55,Standard,6.71,0
SHP0990,397,858.63,5536.64,67.39,0,28.25,Second Class,4.47,1
SHP0991,184,113.29,8638.0,73.24,0,20.55,First Class,1.33,1
SHP0992,283,1480.87,3708.92,35.16,0,88.4,Standard,4.74,1
SHP0993,114,1168.49,600.86,90.64,2,76.3,Standard,6.15,0
SHP0994,227,1408.25,8321.23,74.65,0,48.43,Standard,5.02,0
SHP0995,274,773.56,7970.45,43.39,3,67.64,Standard,5.4,0
SHP0996,320,1150.1,4770.95,88.06,1,37.88,Second Class,5.51,0
SHP0997,272,1541.93,5037.44,81.61,2,33.47,Standard,7.5,0
SHP0998,193,1137.76,2023.91,84.29,1,57.69,Standard,5.77,0
SHP0999,481,629.07,7402.14,60.48,0,48.26,Standard,3.98,1
SHP1000,266,1194.24,4562.61,90.52,0,69.22,Standard,4.38,1
