shipment_id,shipment_volume,distance_km,transport_cost,warehouse_load_pct,weather_risk,traffic_index,shipping_mode,delivery_days,on_time
SHP0739,374,1581.27,259.72,86.73,3,49.55,Standard,6.34,0
SHP0740,451,677.16,4661.15,63.68,2,20.08,Second Class,3.58,1
SHP0741,412,186.49,4638.63,48.73,2,96.95,Standard,5.67,0
SHP0742,386,1460.68,4017.36,47.28,1,63.97,Second Class,5.96,0
SHP0743,324,869.77,3156.5,90.67,0,67.87,Same Day,2.18,1
SHP0744,149,1018.08,2360.96,68.2,3,67.99,Same Day,4.26,1
SHP0745,401,1767.95,4818.77,40.86,3,64.05,First Class,4.63,1
SHP0746,194,1094.94,3471.21,81.61,0,43.2,First Class,3.14,1
SHP0747,275,767.84,8733.9,51.26,2,97.73,Standard,6.05,0
SHP0748,170,669.12,1680.41,91.97,1,69.73,Standard,5.96,0
SHP0749,170,754.63,2979.04,55.12,1,73.67,Second Class,4.06,1
SHP0750,95,217.53,2751.55,48.02,3,56.38,Standard,5.06,0
SHP0751,481,1431.58,4958.29,40.52,3,43.03,Same Day,4.47,1
SHP0752,90,1508.7,4568.63,68.25,0,25.15,Second Class,3.91,1
SHP0753,61,515.49,5847.1,64.3,1,48.02,Standard,3.7,1
SHP0754,469,550.31,8557.52,83.84,3,34.09,Standard,7.09,0
SHP0755,286,1574.43,2674.21,65.2,3,72.97,Second Class,5.84,0
SHP0756,230,48.03,6281.03,57.35,0,90.32,First Class,2.39,1
SHP0757,373,939.22,371.61,52.01,3,44.22,Standard,6.11,0
SHP0758,203,837.3,2472.14,53.08,1,46.63,Standard,4.89,1
SHP0759,81,1243.78,4253.92,95.31,2,73.63,Second Class,5.67,0
SHP0760,370,298.29,424.3,45.73,0,31.94,First Class,1.49,1
SHP0761,104,1204.65,5616.37,99.23,2,94.35,Same Day,4.09,1
SHP0762,285,681.24,6153.05,56.25,2,49.11,Standard,4.41,1
SHP0763,475,1115.59,6758.58,40.75,2,28.1,Standard,6.59,0
SHP0764,469,76.97,4721.68,51.16,3,33.97,Standard,4.52,1
SHP0765,193,833.8,5494.91,38.8,3,94.62,Second Class,6.27,0
SHP0766,394,942.44,3655.18,86.35,3,39.77,Standard,5.8,0
SHP0767,314,389.72,515.09,68.32,2,72.98,Standard,5.06,0
SHP0768,250,255.62,1034.57,56.9,3,32.49,Second Class,3.89,1
SHP0769,87,343.31,5946.71,78.03,2,35.53,Standard,3.61,1
SHP0770,200,622.73,8960.66,75.99,2,90.34,Second Class,5.12,0
SHP0771,332,178.77,289.86,96.09,2,31.84,Second Class,3.5,1
SHP0772,493,1705.44,5084.61,97.48,3,21.5,Standard,7.43,0
SHP0773,22,731.96,6796.43,79.24,0,60.1,Second Class,2.96,1
SHP0774,364,1457.1,7466.96,88.16,2,89.02,Standard,6.6,0
SHP0775,426,1754.08,4975.06,86.51,1,46.08,Standard,5.42,0
SHP0776,476,149.92,5636.26,66.93,3,30.25,Second Class,5.01,0
SHP0777,223,1174.75,6316.02,80.79,0,98.58,Second Class,4.4,1
SHP0778,76,1569.18,7751.85,40.09,2,74.14,Standard,6.92,0
SHP0779,150,1143.45,1232.26,84.27,0,88.06,Second Class,5.39,0
SHP0780,428,775.1,8346.71,97.52,3,80.17,Standard,6.51,0
SHP0781,441,778.78,380.25,40.52,3,75.86,Second Class,4.6,1
SHP0782,325,69.44,7550.37,89.35,0,50.77,Second Class,1.95,1
SHP0783,78,964.61,829.15,95.64,3,45.95,Standard,6.77,0
SHP0784,78,1788.41,1872.46,49.7,1,77.36,Same Day,2.97,1
SHP0785,249,1725.88,184.46,69.11,3,77.34,Standard,7.78,0
SHP0786,302,77.52,4090.52,95.31,2,96.05,Standard,5.57,0
SHP0787,35,1271.91,3109.08,97.41,0,65.49,Second Class,4.83,1
SHP0788,349,546.67,1619.04,43.31,0,43.57,Standard,4.01,1
SHP0789,281,1625.87,4142.15,57.69,1,59.16,Standard,5.31,0
SHP0790,25,85.98,3710.98,80.38,0,69.1,Standard,3.2,1
SHP0791,65,1684.89,6943.8,49.4,0,54.14,Second Class,5.06,0
SHP0792,238,1508.27,8054.2,56.11,3,83.29,Second Class,6.19,0
SHP0793,366,215.92,5925.22,36.51,3,66.77,Standard,3.54,1
SHP0794,416,112.38,1251.03,44.98,1,20.75,Standard,3.75,1
SHP0795,227,1503.3,2764.21,71.55,0,65.59,Standard,4.74,1
SHP0796,161,284.59,8232.87,77.45,0,70.69,Standard,4.38,1
SHP0797,484,965.14,935.3,77.18,3,93.22,Standard,7.85,0
SHP0798,240,1648.76,3750.67,85.59,1,53.1,First Class,4.41,1
SHP0799,171,1023.57,8491.17,61.99,0,65.96,Standard,5.43,0
SHP0800,232,718.03,8563.38,52.78,1,58.0,First Class,3.27,1
SHP0801,25,803.8,3789.15,36.01,1,62.53,Second Class,5.19,0
SHP0802,164,118.3,6056.46,48.43,2,25.38,Standard,3.3,1
SHP0803,267,1743.91,4192.2,55.31,1,91.78,Second Class,5.92,0
SHP0804,460,562.62,6818.13,46.58,3,92.83,Second Class,6.01,0
SHP0805,374,344.91,429.49,36.31,2,63.84,Standard,4.76,1
SHP0806,395,518.45,1425.79,45.23,3,64.52,Standard,6.45,0
SHP0807,281,1736.05,5585.66,78.3,1,24.6,Standard,5.27,0
SHP0808,73,174.24,2208.09,75.92,2,67.84,Standard,6.33,0
SHP0809,207,1561.81,6044.56,95.82,1,54.33,Second Class,6.66,0
SHP0810,498,1275.58,3258.32,86.88,2,76.72,Standard,6.72,0
SHP0811,41,1494.88,7996.81,71.9,2,23.77,First Class,4.51,1
SHP0812,442,1756.74,7400.45,43.94,1,76.87,Second Class,6.38,0
SHP0813,348,1516.67,4511.61,71.66,3,42.95,Second Class,5.2,0
SHP0814,156,1698.37,6990.12,39.0,3,72.14,First Class,4.77,1
SHP0815,393,232.85,2549.57,63.01,3,70.17,Standard,6.39,0
SHP0816,421,1433.44,4524.2,60.37,0,38.15,First Class,3.35,1
SHP0817,40,984.49,1897.72,62.81,2,55.24,Standard,5.51,0
SHP0818,71,980.57,7768.84,53.19,0,86.85,First Class,3.47,1
SHP0819,339,1618.56,7434.15,79.58,0,68.45,First Class,2.5,1
SHP0820,499,1749.39,8134.02,89.66,3,25.5,Standard,6.62,0
SHP0821,31,1270.18,7915.67,84.95,0,55.43,Standard,4.54,1
SHP0822,339,871.87,8642.43,75.8,3,44.94,Standard,6.56,0
SHP0823,85,824.24,2170.78,69.99,1,71.33,Second Class,5.19,0
SHP0824,332,698.48,8396.64,37.02,1,69.17,Same Day,2.63,1
SHP0825,319,654.07,5205.24,81.99,0,20.83,Standard,3.91,1
SHP0826,63,707.75,3889.08,70.42,2,68.62,Standard,4.63,1
SHP0827,346,166.11,5109.31,52.6,2,78.79,Same Day,2.82,1
SHP0828,450,144.0,3182.03,56.31,1,81.5,Standard,4.94,1
SHP0829,434,1404.87,2703.69,95.81,3,24.72,Standard,7.17,0
SHP0830,33,805.7,2285.63,75.58,1,44.29,Standard,6.14,0
SHP0831,138,1675.58,879.49,65.93,2,53.7,Second Class,4.67,1
SHP0832,135,1103.94,4544.6,75.36,1,34.38,Standard,4.69,1
SHP0833,237,68.14,8006.69,61.89,2,53.66,Second Class,3.34,1
SHP0834,88,287.75,5726.84,65.56,0,25.69,Standard,3.31,1
SHP0835,430,374.45,4760.63,53.87,1,29.06,Second Class,3.15,1
SHP0836,392,1756.45,3943.05,63.59,2,73.5,First Class,5.16,0
SHP0837,408,397.57,4259.95,79.56,2,41.01,Same Day,2.86,1
SHP0838,115,930.78,2002.1,37.6,1,76.91,Standard,4.56,1
SHP0839,26,1685.44,7432.98,86.68,2,23.85,Standard,5.4,0
SHP0840,457,1759.06,1905.69,53.39,2,65.02,Standard,6.04,0
SHP0841,158,429.27,6492.11,79.37,1,51.32,Standard,4.23,1
SHP0842,335,93.17,6875.87,76.78,0,83.76,Standard,3.28,1
SHP0843,456,280.72,5237.59,77.42,2,82.72,Standard,5.36,0
SHP0844,37,118.67,7786.9,74.53,3,50.04,Second Class,4.33,1
SHP0845,22,355.25,2725.8,97.34,3,69.82,Standard,5.41,0
SHP0846,22,1025.58,7952.31,68.04,2,38.2,Same Day,3.39,1
SHP0847,95,1642.85,6605.28,82.6,3,66.43,First Class,5.67,0
SHP0848,44,969.31,7218.94,80.85,3,26.5,Second Class,5.77,0
SHP0849,413,1128.65,6031.53,50.36,2,54.77,First Class,4.02,1
SHP0850,310,367.35,7640.14,53.41,0,34.62,Standard,3.37,1
SHP0851,490,1442.05,8938.92,62.56,2,90.67,Standard,6.47,0
SHP0852,404,1113.93,3868.44,53.05,2,55.59,Second Class,5.05,0
SHP0853,482,1556.13,7353.15,58.84,1,67.26,Standard,6.44,0
SHP0854,134,1708.17,6739.53,60.41,3,48.83,Second Class,5.97,0
SHP0855,158,629.48,4157.9,74.25,3,43.1,First Class,4.36,1
SHP0856,427,167.59,8353.5,49.29,1,36.23,Second Class,2.47,1
SHP0857,137,410.54,3640.67,87.28,1,92.95,First Class,4.13,1
SHP0858,47,790.93,5154.37,63.44,0,83.96,Second Class,3.76,1
SHP0859,341,1702.52,1087.59,80.91,0,30.66,First Class,4.03,1
SHP0860,404,684.07,2148.11,40.29,1,79.74,First Class,3.49,1
SHP0861,484,1388.54,7590.16,65.55,1,53.48,First Class,4.96,1
SHP0862,465,975.16,3659.49,36.83,1,21.23,Standard,3.57,1
SHP0863,77,333.14,3637.64,78.93,0,62.27,First Class,1.43,1
SHP0864,390,580.72,2326.93,57.34,1,30.4,Second Class,3.04,1
SHP0865,426,1177.48,4500.75,96.7,2,36.79,Standard,4.86,1
SHP0866,355,1212.77,7281.48,56.07,1,75.68,Second Class,4.11,1
SHP0867,413,785.39,8072.2,71.65,2,40.57,Standard,5.61,0
SHP0868,422,415.42,770.51,51.73,1,91.35,Same Day,2.4,1
SHP0869,234,1300.82,5237.16,75.31,2,72.57,Standard,6.11,0
SHP0870,39,308.13,4285.37,65.36,2,86.58,Standard,5.17,0
SHP0871,238,1686.32,5586.39,59.09,3,69.22,Standard,6.89,0
SHP0872,116,342.29,4108.39,48.24,0,89.51,Standard,5.38,0
SHP0873,74,197.63,3678.01,42.25,3,48.93,Second Class,3.84,1
SHP0874,79,898.28,4326.14,42.79,1,63.93,Second Class,3.48,1
SHP0875,354,937.59,5300.69,99.94,0,61.27,First Class,3.75,1
SHP0876,262,917.21,4583.7,61.8,2,92.3,Standard,6.09,0
SHP0877,279,788.82,4328.48,35.13,0,33.19,Same Day,2.48,1
SHP0878,377,1790.69,7387.84,96.94,0,66.24,Second Class,4.88,1
SHP0879,283,877.87,6748.98,36.3,3,80.35,Standard,6.92,0
SHP0880,322,862.91,3171.2,62.21,0,49.6,First Class,3.4,1
SHP0881,61,762.07,7235.11,81.64,2,89.41,Same Day,3.17,1
SHP0882,428,124.95,7704.81,94.45,0,49.84,Standard,3.13,1
SHP0883,235,1069.36,1508.41,81.34,0,33.86,Second Class,4.16,1
SHP0884,94,414.2,5306.74,65.14,0,66.72,Standard,4.46,1
SHP0885,410,1149.51,2675.01,98.34,0,53.65,Standard,4.02,1
SHP0886,372,96.25,6691.68,37.56,1,21.22,Standard,2.54,1
SHP0887,45,1766.59,2263.25,99.15,1,25.59,Second Class,3.38,1
SHP0888,112,846.86,6091.92,90.21,0,35.62,Second Class,3.89,1
SHP0889,27,1614.68,2407.85,95.38,1,81.55,Standard,6.36,0
SHP0890,149,858.63,4673.62,51.56,1,91.36,Standard,5.43,0
SHP0891,67,113.29,8545.52,44.26,2,63.65,Standard,3.55,1
SHP0892,360,1480.87,3524.57,78.12,3,28.45,Second Class,4.99,1
SHP0893,270,1168.49,7900.29,68.53,2,62.75,Same Day,3.13,1
SHP0894,490,1408.25,8884.46,69.01,3,88.45,First Class,5.31,0
SHP0895,379,773.56,7892.43,95.1,0,79.96,First Class,3.41,1
SHP0896,313,1150.1,1617.91,75.31,0,43.29,First Class,3.39,1
SHP0897,264,1541.93,7403.98,55.22,3,29.91,Standard,7.85,0
SHP0898,46,1137.76,434.52,61.0,1,92.05,Same Day,3.33,1
SHP0899,53,629.07,3630.72,43.68,3,88.33,Standard,6.98,0
SHP0900,315,1194.24,7855.99,47.5,1,24.3,Standard,4.17,1
SHP0901,22,1210.98,6245.46,44.32,0,85.89,Second Class,3.48,1
SHP0902,40,1729.25,4864.75,87.67,3,27.78,Standard,6.52,0
SHP0903,125,670.79,3582.6,80.82,2,25.06,Standard,3.8,1
SHP0904,444,768.02,7338.83,69.47,3,80.69,Second Class,5.75,0
SHP0905,240,1462.76,6429.59,59.33,1,62.9,Second Class,4.59,1
SHP0906,360,912.84,4295.39,78.45,0,53.16,Standard,3.25,1
SHP0907,217,1327.15,8048.49,87.84,2,92.31,Standard,8.01,0
SHP0908,103,830.18,2185.04,92.28,0,87.14,Standard,4.77,1
SHP0909,198,391.81,1657.96,70.56,2,24.61,Standard,3.37,1
SHP0910,64,1342.64,5838.81,88.29,1,69.29,Second Class,5.82,0
SHP0911,389,240.42,8752.15,68.23,3,81.78,Standard,5.35,0
SHP0912,108,361.46,2338.22,65.84,3,64.04,Standard,6.34,0
SHP0913,200,1130.15,2359.58,91.25,1,98.64,Standard,5.75,0
SHP0914,490,1346.35,1384.56,60.11,3,74.88,Standard,6.62,0
SHP0915,304,1610.96,7765.99,60.73,0,28.33,Standard,5.03,0
SHP0916,240,494.29,2153.62,54.82,0,35.86,Standard,3.95,1
SHP0917,280,203.75,4603.13,68.72,3,86.1,Second Class,5.66,0
SHP0918,396,1721.1,8919.22,70.42,2,99.74,Standard,7.32,0
SHP0919,142,282.19,257.45,77.93,1,27.87,Second Class,3.5,1
SHP0920,325,359.81,5074.9,62.98,0,28.03,Standard,3.8,1
SHP0921,438,527.94,4683.76,49.16,1,81.07,Standard,5.07,0
SHP0922,294,955.26,7295.91,91.34,2,25.15,Standard,5.15,0
SHP0923,234,1589.67,3294.24,57.49,3,25.48,Second Class,4.72,1
SHP0924,89,1370.18,3781.52,94.99,3,91.11,Standard,7.89,0
SHP0925,139,1276.14,1636.25,48.48,1,84.04,Second Class,5.21,0
SHP0926,474,319.45,6706.21,71.4,1,90.53,First Class,3.12,1
SHP0927,279,647.04,7094.67,69.88,0,72.04,Second Class,4.62,1
SHP0928,164,863.74,1359.47,88.86,0,45.8,Standard,3.47,1
SHP0929,220,269.63,3632.1,44.03,1,92.51,Second Class,5.17,0
SHP0930,297,495.81,8052.21,94.15,2,43.9,Standard,5.04,0
SHP0931,278,558.46,173.96,69.54,0,42.04,First Class,2.45,1
SHP0932,355,233.46,2794.02,73.1,1,90.91,Standard,4.65,1
SHP0933,143,992.68,5062.12,68.16,2,74.47,Standard,4.96,1
SHP0934,331,1270.53,3106.73,37.34,3,91.65,Standard,6.96,0
SHP0935,232,130.53,2557.6,67.31,3,32.47,Standard,5.01,0
SHP0936,471,868.62,4221.33,52.13,1,96.18,Standard,6.08,0
SHP0937,95,1409.07,1756.48,57.27,1,69.02,Standard,5.7,0
SHP0938,91,1347.64,4837.18,77.19,3,73.44,Standard,5.63,0
SHP0939,241,1468.06,6404.26,67.35,2,93.12,Same Day,3.34,1
SHP0940,264,809.59,5241.36,41.06,1,50.46,Second Class,5.31,0
SHP0941,351,1477.9,974.02,39.75,2,77.57,Standard,5.8,0
SHP0942,213,437.15,7623.02,47.07,0,71.23,Second Class,4.32,1
SHP0943,458,652.65,1698.55,47.41,1,83.02,Standard,4.5,1
SHP0944,247,321.56,6918.59,74.54,1,91.76,Standard,4.92,1
SHP0945,82,844.13,3341.0,46.56,3,74.4,Second Class,5.99,0
SHP0946,77,708.75,7077.44,92.31,0,25.41,Standard,3.33,1
SHP0947,487,437.46,1975.52,48.63,3,34.65,Standard,6.13,0
SHP0948,84,1354.45,1801.96,40.92,1,96.32,Standard,6.2,0
SHP0949,474,568.35,4548.68,91.92,0,97.49,Standard,5.29,0
SHP0950,153,494.68,441.48,54.2,2,97.39,Standard,5.6,0
SHP0951,64,239.95,2143.88,62.65,2,22.94,Standard,4.6,1
SHP0952,166,792.68,6557.51,97.34,0,50.6,Standard,5.47,0
SHP0953,315,548.82,7560.84,96.38,0,80.77,First Class,3.01,1
SHP0954,225,667.84,864.95,81.47,0,80.23,Standard,5.86,0
SHP0955,397,428.62,7956.39,39.48,1,26.87,Standard,3.39,1
SHP0956,313,1374.86,7208.03,73.57,0,68.76,Second Class,5.13,0
SHP0957,212,1674.36,7846.71,99.29,2,31.43,Second Class,5.89,0
SHP0958,324,898.79,6331.09,96.55,0,59.46,Standard,4.03,1
SHP0959,486,1159.18,6116.25,41.89,3,39.17,Second Class,5.44,0
SHP0960,217,1561.57,4797.08,60.74,3,24.25,Standard,6.33,0
SHP0961,93,1797.9,5927.17,55.51,2,26.4,Second Class,4.81,1
SHP0962,216,1106.26,8284.12,43.43,3,92.87,First Class,5.54,0
SHP0963,423,1602.15,1039.62,80.16,3,79.57,Standard,7.58,0
SHP0964,124,1635.95,2944.52,52.8,0,94.55,Second Class,5.23,0
SHP0965,475,1425.66,791.23,57.42,1,57.6,First Class,4.0,1
SHP0966,302,832.37,8511.53,40.87,3,53.06,Standard,5.79,0
SHP0967,308,150.67,4090.6,67.37,1,48.67,Standard,3.77,1
SHP0968,172,33.37,6126.8,45.28,2,69.3,First Class,3.15,1
SHP0969,461,861.58,7593.91,63.09,3,48.12,Standard,5.51,0
SHP0970,37,892.29,8920.35,44.32,3,79.7,Standard,8.15,0
SHP0971,163,736.22,1581.77,97.0,1,84.11,Standard,4.61,1
SHP0972,220,1024.86,7225.69,44.42,1,90.07,Second Class,4.59,1
SHP0973,249,996.13,8003.69,68.92,0,39.42,First Class,2.39,1
SHP0974,247,1506.72,582.55,47.8,1,62.16,Standard,7.09,0
SHP0975,91,200.04,6823.7,39.96,1,37.88,Standard,2.85,1
SHP0976,128,409.19,3289.32,48.15,1,23.0,Same Day,1.42,1
SHP0977,65,1428.44,5890.08,38.56,1,76.63,Standard,6.04,0
SHP0978,294,1526.87,4699.33,44.06,3,63.92,First Class,5.51,0
SHP0979,188,1790.71,2448.72,67.08,3,77.91,Standard,8.41,0
SHP0980,291,1571.88,1346.71,77.37,2,27.01,Standard,6.73,0
SHP0981,303,1602.37,1184.98,40.68,0,99.64,Standard,5.67,0
SHP0982,356,569.25,1064.41,63.67,1,99.55,Standard,5.53,0
SHP0983,282,725.98,5794.44,72.78,2,57.2,Second Class,3.53,1
SHP0984,331,486.21,3259.99,50.22,0,89.28,Standard,4.56,1
SHP0985,301,1093.31,2067.21,59.19,1,39.49,Second Class,3.71,1
SHP0986,333,1690.16,6273.18,39.67,2,79.01,Standard,6.67,0
SHP0987,315,623.63,6228.62,49.31,3,90.34,Standard,5.22,0
SHP0988,171,1004.82,4921.64,65.34,3,85.17,Same Day,4.44,1
SHP0989,138,536.86,8424.38,99.38,1,84.94,Same Day,1.62,1
SHP0990,397,309.79,3560.92,99.76,1,57.04,Same Day,2.04,1
SHP0991,184,355.36,7547.39,98.68,1,85.6,First Class,2.71,1
SHP0992,283,109.01,814.98,62.5,2,75.26,Second Class,3.71,1
SHP0993,114,1708.98,6697.51,40.24,1,30.6,Standard,6.14,0
SHP0994,227,728.17,8897.76,56.03,1,29.13,Standard,4.67,1
SHP0995,274,1502.25,7642.39,50.45,0,81.75,Standard,6.32,0
SHP0996,320,1227.99,5280.03,35.92,1,70.04,Standard,6.51,0
SHP0997,272,349.5,5696.88,41.19,0,61.55,Standard,3.27,1
SHP0998,193,319.95,3276.61,64.46,2,92.58,Second Class,5.81,0
SHP0999,481,1462.52,6163.44,57.08,3,72.77,Standard,6.1,0
SHP1000,266,480.16,6968.0,46.72,3,51.69,Standard,5.92,0
SHP1001,407,1644.35,8984.32,81.55,1,53.11,Standard,5.65,0
SHP1002,373,256.4,4508.3,58.21,3,68.42,Standard,4.93,1
SHP1003,287,1221.49,692.54,90.37,3,80.82,Standard,7.51,0
SHP1004,445,1466.98,5423.34,50.66,1,65.15,Standard,6.4,0
SHP1005,81,427.29,1203.36,70.0,3,60.7,Standard,6.27,0
SHP1006,462,500.79,2316.17,46.97,1,78.15,Second Class,4.28,1
SHP1007,428,1736.31,3059.7,67.19,3,76.42,Standard,7.6,0
SHP1008,261,479.95,6619.61,44.91,1,86.43,Same Day,2.69,1
SHP1009,372,776.77,1776.7,45.5,1,25.0,Same Day,1.8,1
SHP1010,269,781.37,1616.91,74.79,0,80.4,Standard,5.19,0
SHP1011,149,459.2,547.93,52.15,3,61.1,Same Day,3.15,1
SHP1012,403,1397.55,7878.17,46.2,1,25.98,Standard,5.52,0
SHP1013,138,1390.47,6287.52,95.43,3,74.32,Same Day,3.57,1
SHP1014,170,684.08,503.53,37.8,0,77.32,Standard,4.35,1
SHP1015,269,1504.05,400.39,71.73,2,61.89,First Class,3.95,1
SHP1016,421,387.47,5094.27,70.64,1,83.5,Standard,5.12,0
SHP1017,204,12.73,2650.43,51.29,1,44.02,Second Class,4.03,1
SHP1018,257,1030.25,5431.03,64.43,0,36.15,Same Day,1.37,1
SHP1019,39,1789.37,3996.25,40.7,0,48.06,Same Day,2.74,1
SHP1020,75,74.37,8321.32,81.88,1,52.8,Standard,4.57,1
SHP1021,46,378.36,2697.11,49.41,1,75.67,Standard,3.32,1
SHP1022,54,936.45,6160.44,47.57,3,87.64,Standard,6.3,0
SHP1023,436,1458.84,628.38,55.47,1,77.67,Second Class,5.57,0
SHP1024,424,164.83,8609.37,93.65,0,33.92,Second Class,0.79,1
SHP1025,414,714.45,8829.7,86.77,1,49.3,First Class,2.58,1
SHP1026,46,1346.0,6690.81,96.55,2,32.67,Standard,6.6,0
SHP1027,57,671.92,4267.13,77.38,1,74.94,Standard,5.82,0
SHP1028,154,343.96,2096.94,78.09,3,39.85,Second Class,4.79,1
SHP1029,291,355.92,7340.77,66.2,1,62.03,Standard,5.06,0
SHP1030,180,741.04,6666.73,93.84,2,83.35,Standard,6.19,0
SHP1031,254,865.55,2114.29,68.21,0,73.68,Same Day,2.54,1
SHP1032,103,1551.96,4143.26,58.08,0,43.87,First Class,3.2,1
SHP1033,370,1157.84,4245.77,76.62,3,46.63,First Class,4.81,1
SHP1034,170,1244.27,7463.73,70.5,1,72.27,First Class,3.76,1
SHP1035,51,1769.46,6202.03,43.06,1,63.96,First Class,5.3,0
SHP1036,376,744.26,5842.03,60.53,2,27.71,Standard,5.84,0
SHP1037,453,729.02,5900.97,55.37,0,89.92,First Class,4.12,1
SHP1038,27,1662.41,2543.66,90.04,2,61.01,Standard,6.47,0
SHP1039,229,446.35,3439.64,59.62,1,57.87,Standard,3.87,1
SHP1040,417,1315.02,554.11,88.4,0,35.88,Standard,5.58,0
SHP1041,358,1359.46,7114.43,63.76,1,50.16,Standard,5.82,0
SHP1042,431,180.53,3982.03,83.98,1,46.63,First Class,2.72,1
SHP1043,219,845.48,4028.41,43.79,0,41.66,First Class,2.02,1
SHP1044,198,365.01,2321.4,95.1,2,65.39,First Class,3.96,1
SHP1045,360,337.75,2003.43,66.24,2,56.98,Standard,4.22,1
SHP1046,93,837.57,5352.22,51.89,1,91.14,Standard,5.92,0
SHP1047,134,524.53,2208.09,50.7,3,95.31,Second Class,6.5,0
SHP1048,308,1433.93,718.25,52.23,2,37.56,Second Class,6.17,0
SHP1049,340,1634.15,6942.44,58.84,3,28.01,Standard,6.93,0
SHP1050,77,1445.88,3481.75,81.64,0,82.83,Second Class,4.12,1
SHP1051,263,482.53,3515.08,96.72,3,99.59,Standard,6.73,0
SHP1052,195,497.07,3967.17,78.49,1,89.09,First Class,5.01,0
SHP1053,260,462.24,7363.15,70.57,2,21.9,Second Class,3.21,1
SHP1054,480,247.39,2989.41,64.16,3,40.1,Second Class,4.32,1
SHP1055,56,1699.12,6858.62,88.83,1,23.47,First Class,4.86,1
SHP1056,497,726.68,8464.97,90.23,1,85.66,Second Class,5.21,0
SHP1057,235,408.32,5998.68,54.05,0,66.51,Standard,5.62,0
SHP1058,390,1524.77,3970.38,96.97,2,61.1,First Class,4.53,1
SHP1059,223,721.56,6767.94,60.68,3,64.36,Standard,5.4,0
SHP1060,169,68.03,4202.39,87.01,1,40.2,Second Class,3.97,1
SHP1061,389,295.69,3817.68,97.84,0,68.13,First Class,1.79,1
SHP1062,350,1152.45,4798.76,80.74,1,22.45,Same Day,2.09,1
SHP1063,89,1410.31,2961.84,45.5,1,71.68,Second Class,5.06,0
SHP1064,358,383.63,1072.61,73.1,3,78.75,Same Day,4.04,1
SHP1065,381,1651.73,3821.44,42.72,0,73.84,Second Class,5.27,0
SHP1066,206,1532.54,1246.13,86.29,1,46.57,Standard,6.04,0
SHP1067,464,1527.84,3782.41,53.29,2,86.1,Standard,6.54,0
SHP1068,327,413.65,5078.86,80.19,0,77.24,Standard,5.16,0
SHP1069,180,95.71,8386.79,94.16,3,30.26,Second Class,6.79,0
SHP1070,25,1562.03,470.57,46.77,3,35.61,Standard,6.9,0
SHP1071,343,553.91,5649.91,60.54,1,70.97,Standard,4.92,1
SHP1072,120,1115.95,4200.96,77.06,2,43.15,First Class,3.23,1
SHP1073,383,1369.14,329.31,62.28,3,29.55,Second Class,5.08,0
SHP1074,272,235.29,2358.5,46.36,2,32.4,Standard,4.1,1
SHP1075,244,1406.6,1198.59,36.89,0,33.25,Standard,4.16,1
SHP1076,98,1689.63,2068.63,61.43,0,58.22,Second Class,4.73,1
SHP1077,361,1312.43,2579.95,77.2,1,68.59,First Class,5.38,0
SHP1078,99,796.99,3701.56,72.31,0,34.11,Standard,4.81,1
SHP1079,220,1578.64,4832.0,45.16,1,77.0,First Class,4.4,1
SHP1080,421,951.79,158.76,64.3,2,42.48,Standard,4.61,1
SHP1081,461,1341.86,1582.54,59.02,2,44.92,Standard,6.74,0
SHP1082,494,1477.81,978.06,52.82,0,37.88,Standard,4.74,1
SHP1083,479,1350.09,5014.61,82.4,0,82.82,Standard,4.48,1
SHP1084,286,521.7,3062.31,55.13,0,96.79,First Class,3.56,1
SHP1085,116,216.53,5003.32,70.11,1,59.4,Standard,4.97,1
SHP1086,422,432.82,2113.14,95.01,3,23.36,Standard,3.58,1
SHP1087,404,907.66,364.43,70.05,1,40.85,Standard,4.26,1
SHP1088,495,911.97,8481.1,75.11,1,32.64,Second Class,3.91,1
SHP1089,332,1050.85,1108.53,39.76,2,87.42,First Class,5.05,0
SHP1090,87,714.21,1272.7,46.58,0,26.79,Second Class,2.58,1
SHP1091,261,1417.47,1446.94,41.56,0,97.32,Second Class,4.46,1
SHP1092,235,1644.11,8834.3,84.71,0,67.08,Standard,6.16,0
SHP1093,424,447.87,5616.29,89.33,2,61.42,Standard,4.97,1
SHP1094,208,1327.06,5551.07,47.12,1,87.79,Standard,6.36,0
SHP1095,177,1221.96,8882.28,49.25,2,22.2,Standard,4.54,1
SHP1096,58,943.95,932.68,56.01,2,82.17,Second Class,4.47,1
SHP1097,421,343.41,8774.33,73.42,1,29.33,Second Class,3.72,1
SHP1098,382,1432.44,1955.52,75.42,3,87.26,Second Class,6.86,0
SHP1099,39,1729.32,5664.18,79.64,3,62.33,First Class,6.32,0
SHP1100,228,1300.7,3867.74,93.84,0,24.89,Same Day,1.63,1
SHP1101,250,1652.56,3547.97,54.18,3,86.66,Second Class,6.3,0
SHP1102,245,1771.61,8391.5,77.82,0,22.19,Second Class,5.18,0
SHP1103,461,636.93,1470.67,71.38,0,31.07,Standard,2.76,1
SHP1104,92,1150.61,8974.06,54.88,2,83.83,Same Day,4.53,1
SHP1105,167,855.71,3505.26,93.98,0,57.19,Second Class,4.78,1
SHP1106,106,1776.0,5891.66,41.21,1,90.51,Same Day,4.52,1
SHP1107,137,173.39,8715.97,81.28,0,70.83,Standard,3.52,1
